date,nonfarm_payroll,payroll_delta_1m,payroll_delta_3m,payroll_delta_6m,payroll_delta_12m,payroll_diff_12m_1m,payroll_diff_12m_3m,payroll_diff_12m_6m,policy_rate,policy_rate_1m_ago,policy_rate_delta_1m,policy_rate_3m_ago,policy_rate_delta_3m,policy_rate_6m_ago,policy_rate_delta_6m,policy_rate_12m_ago,policy_rate_delta_12m,CPI,CPI_delta_1m,CPI_delta_3m,CPI_delta_6m,CPI_delta_12m,yield_10y,yield_3m,yield_10y_1m_ago,yield_10y_delta1m,yield_10y_3m_ago,yield_10y_delta3m,yield_10y_6m_ago,yield_10y_delta6m,yield_10y_12m_ago,yield_10y_delta12m,yield_spread,sp500,sp500_delta_1m,sp500_delta_3m,sp500_delta_6m,sp500_delta_12m,vol_30d,recession,recession_3m,recession_6m,recession_12m
1957-03-01,53156.0,0.11111738892970457,0.4288764193542294,1.0493498593262762,1.6483726622557038,1.5372552733259992,1.2194962429014744,0.5990228029294276,2.96,3.0,-0.040000000000000036,2.94,0.020000000000000018,2.95,0.009999999999999787,2.5,0.45999999999999996,27.86,0.21582733812948174,0.832428519724937,1.8647166361974277,3.607288955001864,3.41,3.08,3.34,0.07000000000000028,3.59,-0.17999999999999972,3.38,0.03000000000000025,2.96,0.4500000000000002,0.33000000000000007,44.11000061035156,1.9648689824272703,-5.4853174609661774,-2.7342842458465078,-9.014024284545574,0.4315758127533845,1.0,1.0,1.0,1.0
1957-04-01,53238.0,0.15426292422304755,0.6636791650121987,0.8734865566439876,1.647732696897375,1.4934697726743273,0.9840535318851762,0.7742461402533873,3.0,2.96,0.040000000000000036,2.84,0.16000000000000014,2.96,0.040000000000000036,2.62,0.3799999999999999,27.93,0.2512562814070307,0.9396458258041029,1.526717557251911,3.713330857779429,3.48,3.07,3.41,0.06999999999999984,3.46,0.020000000000000018,3.34,0.14000000000000012,3.18,0.2999999999999998,0.41000000000000014,45.7400016784668,3.695309556927806,2.2808596375696544,0.3510308051438038,-5.456798948663777,0.30952791068986646,1.0,1.0,1.0,1.0
1957-05-01,53150.0,-0.16529546564484354,0.09981731547921147,0.6228583328600434,1.2265264922104224,1.391821957855266,1.126709176731211,0.603668159350379,3.0,3.0,0.0,3.0,0.0,2.88,0.1200000000000001,2.75,0.25,28.0,0.25062656641603454,0.7194244604316502,1.781170483460559,3.588605253422128,3.6,3.06,3.48,0.1200000000000001,3.34,0.26000000000000023,3.49,0.10999999999999988,3.07,0.5300000000000002,0.54,47.43000030517578,3.6947935389005204,9.639394695877535,5.2129511505525805,4.933627222556947,0.4254056017881719,1.0,1.0,1.0,0.0
1957-06-01,53067.0,-0.15616180620884323,-0.16743171043720473,0.26072663379244077,0.9146921233788463,1.0708539295876895,1.082123833816051,0.6539654895864055,3.0,3.0,0.0,2.96,0.040000000000000036,2.94,0.06000000000000005,2.71,0.29000000000000004,28.11,0.39285714285715034,0.8973438621679763,1.7372421281216077,3.53591160220994,3.8,3.29,3.6,0.19999999999999973,3.41,0.3899999999999997,3.59,0.20999999999999996,3.0,0.7999999999999998,0.5099999999999998,47.369998931884766,-0.12650510838067008,7.390610465709591,1.4998945583958534,0.8516025139154726,0.48388571373534484,1.0,1.0,1.0,0.0
1957-07-01,53123.0,0.10552697533305899,-0.21601111987678,0.4462344243386873,2.24809931671639,2.142572341383331,2.46411043659317,1.8018648923777025,2.99,3.0,-0.009999999999999787,3.0,-0.009999999999999787,2.84,0.15000000000000036,2.75,0.2400000000000002,28.19,0.28459622909997595,0.9308986752595727,1.879291651608228,3.2979113228288837,3.93,3.16,3.8,0.13000000000000034,3.48,0.4500000000000002,3.46,0.4700000000000002,3.11,0.8200000000000003,0.77,47.90999984741211,1.139963959686452,4.7442022066363165,7.133270437461836,-2.9965571178899753,0.5177228872091814,1.0,1.0,1.0,0.0
1957-08-01,53128.0,0.009412119044482914,-0.04139228598306621,0.05838371282747001,0.9443103874142711,0.9348982683697882,0.9857026733973373,0.8859266745868011,3.24,2.99,0.25,3.0,0.2400000000000002,3.0,0.2400000000000002,2.73,0.5100000000000002,28.28,0.3192621496984849,1.0000000000000009,1.726618705035965,3.551812522885389,3.93,3.37,3.93,0.0,3.6,0.33000000000000007,3.34,0.5900000000000003,3.33,0.6000000000000001,0.56,45.220001220703125,-5.614691369810732,-4.65949624763441,4.530751214094031,-4.82003195481523,0.8562172613566723,1.0,1.0,1.0,0.0
1957-09-01,52934.0,-0.36515585002259154,-0.25062656641604564,-0.41763864850627996,0.6273287202494204,0.992484570272012,0.8779552866654661,1.0449673687557004,3.47,3.24,0.22999999999999998,3.0,0.4700000000000002,2.96,0.5100000000000002,2.95,0.52,28.32,0.14144271570013522,0.7470651013874008,1.6511127063890907,3.546617915904937,3.92,3.53,3.93,-0.010000000000000231,3.8,0.1200000000000001,3.41,0.5099999999999998,3.38,0.54,0.3900000000000001,42.41999816894531,-6.191957045936314,-10.449653524496084,-3.8313362457983002,-6.460860868270535,0.9945430314514384,1.0,1.0,1.0,0.0
1957-10-01,52763.0,-0.3230437903804728,-0.677672571202681,-0.8922198429693107,-0.02652670670936219,0.2965170836711106,0.6511458644933188,0.8656931362599485,3.5,3.47,0.029999999999999805,2.99,0.5099999999999998,3.0,0.5,2.96,0.54,28.32,0.0,0.4611564384533473,1.3963480128893702,2.944383860414379,3.97,3.58,3.92,0.050000000000000266,3.93,0.040000000000000036,3.48,0.4900000000000002,3.34,0.6300000000000003,0.3900000000000001,41.060001373291016,-3.2060274737350625,-14.297638271629221,-10.231744935372411,-9.91663070685551,1.3572085247148167,1.0,1.0,1.0,0.0
1957-11-01,52558.0,-0.3885298409870508,-1.0728805902725513,-1.1138287864534302,-0.4979080290036131,-0.1093781880165623,0.5749725612689383,0.6159207574498171,3.28,3.5,-0.2200000000000002,3.24,0.03999999999999959,3.0,0.2799999999999998,2.88,0.3999999999999999,28.41,0.3177966101694851,0.4596888260254506,1.464285714285718,3.271537622682663,3.72,3.31,3.97,-0.25,3.93,-0.20999999999999996,3.6,0.1200000000000001,3.49,0.22999999999999998,0.41000000000000014,41.720001220703125,1.6074033739351679,-7.739937871557578,-12.038792004497534,-7.4534172002560295,1.5153658335559586,1.0,1.0,0.0,0.0
1957-12-01,52384.0,-0.33106282583050817,-1.039029735141872,-1.2870522170086884,-1.0296812711368064,-0.6986184453062982,0.009348464005065615,0.25737094587188203,2.98,3.28,-0.2999999999999998,3.47,-0.4900000000000002,3.0,-0.020000000000000018,2.94,0.040000000000000036,28.47,0.21119324181626542,0.5296610169491567,1.2806830309498363,3.0401737242128135,3.21,3.04,3.72,-0.5100000000000002,3.92,-0.71,3.8,-0.5899999999999999,3.59,-0.3799999999999999,0.16999999999999993,39.9900016784668,-4.146691015382409,-5.728421959851615,-15.579475237122054,-14.313256380034423,1.08002023969734,1.0,1.0,0.0,0.0
